,testing,training,dow
2013-01-23 06:30:00,2.4853439148335195,1.1854511885978036,2
2013-01-23 06:45:00,2.4682730551946648,1.1854511885978036,2
2013-01-23 07:00:00,2.4656813206495287,1.1854511885978036,2
2013-01-23 07:15:00,2.480253893253673,1.1854511885978036,2
2013-01-23 07:30:00,2.611504595056268,1.1854511885978036,2
2013-01-23 07:45:00,2.6143946479060887,1.1854511885978036,2
2013-01-23 08:00:00,2.6090246022220644,1.1854511885978036,2
2013-01-23 08:15:00,2.598289100542894,1.1854511885978036,2
2013-01-23 08:30:00,2.6056824921697577,1.1854511885978036,2
2013-01-23 08:45:00,2.5944038332534127,1.1854511885978036,2
2013-01-23 09:00:00,2.596881543313056,1.1854511885978036,2
2013-01-23 09:15:00,2.60059187974584,1.1854511885978036,2
2013-01-23 09:30:00,2.6186977918423504,1.1854511885978036,2
2013-01-23 09:45:00,2.6144538148531145,1.1854511885978036,2
2013-01-23 10:00:00,2.6209379284904863,1.1854511885978036,2
2013-01-23 10:15:00,2.621123924006647,1.1854511885978036,2
2013-01-23 10:30:00,2.6290504464540048,1.1854511885978036,2
2013-01-23 10:45:00,2.58843280287513,1.1854511885978036,2
2013-01-23 11:00:00,2.591386573824909,1.1854511885978036,2
2013-01-23 11:15:00,2.5854756573984603,1.1854511885978036,2
2013-01-23 11:30:00,2.6060350630795432,1.1854511885978036,2
2013-01-23 11:45:00,2.595182435783658,1.1854511885978036,2
2013-01-23 12:00:00,2.6345896264883453,1.1854511885978036,2
2013-01-23 12:15:00,2.709843168893728,1.1854511885978036,2
2013-01-23 12:30:00,2.6530077270901415,1.1854511885978036,2
2013-01-23 12:45:00,2.629341053382006,1.1854511885978036,2
2013-01-23 13:00:00,2.630267928367754,1.1854511885978036,2
2013-01-23 13:15:00,2.627298993262852,1.1854511885978036,2
2013-01-23 13:30:00,2.610510007642184,1.1854511885978036,2
2013-01-23 13:45:00,2.567213956802197,1.1854511885978036,2
2013-01-23 14:00:00,2.573933638421938,1.1854511885978036,2
2013-01-23 14:15:00,2.606553039936075,1.1854511885978036,2
2013-01-23 14:30:00,2.6104345902550388,1.1854511885978036,2
2013-01-23 14:45:00,2.6194691733250064,1.1854511885978036,2
2013-01-23 15:00:00,2.5979643473304233,1.1854511885978036,2
2013-01-23 15:15:00,2.5981159038811166,1.1854511885978036,2
2013-01-23 15:30:00,2.6022622369776633,1.1854511885978036,2
2013-01-23 15:45:00,2.602375717493535,1.1854511885978036,2
2013-01-23 16:00:00,2.612694370759808,1.1854511885978036,2
2013-01-23 16:15:00,2.6099802441781033,1.1854511885978036,2
2013-01-23 16:30:00,2.6070960856861394,1.1854511885978036,2
2013-01-23 16:45:00,2.6418619144459443,1.1854511885978036,2
2013-01-23 17:00:00,2.6458192256841717,1.1854511885978036,2
2013-01-23 17:15:00,2.650317197997249,1.1854511885978036,2
2013-01-23 17:30:00,2.657232465366926,1.1854511885978036,2
2013-01-23 17:45:00,2.6549823445740635,1.1854511885978036,2
2013-01-23 18:00:00,2.655273644090189,1.1854511885978036,2
2013-01-23 18:15:00,2.652640194221597,1.1854511885978036,2
2013-01-23 18:30:00,2.641652536765574,1.1854511885978036,2
2013-01-23 18:45:00,2.7635948056833493,1.1854511885978036,2
2013-01-23 19:00:00,2.7614924633248576,1.1854511885978036,2
2013-01-23 19:15:00,2.7745793600111694,1.1854511885978036,2
2013-01-23 19:30:00,2.7674745933793123,1.1854511885978036,2
2013-01-23 19:45:00,2.762016926088613,1.1854511885978036,2
2013-01-23 20:00:00,2.772358540124273,1.1854511885978036,2
2013-01-23 20:15:00,2.74635212600278,1.1854511885978036,2
2013-01-23 20:30:00,2.747128614571948,1.1854511885978036,2
2013-01-23 20:45:00,2.752796305577293,1.1854511885978036,2
2013-01-23 21:00:00,2.7419877598195055,1.1854511885978036,2
2013-01-23 21:15:00,2.7461899743098606,1.1854511885978036,2
2013-01-23 21:30:00,2.734189779441067,1.1854511885978036,2
2013-01-23 21:45:00,2.7326257976532373,1.1854511885978036,2
2013-01-23 22:00:00,2.758319801074558,1.1854511885978036,2
2013-01-23 22:15:00,2.7565518542193237,1.1854511885978036,2
2013-01-23 22:30:00,2.7653582498475653,1.1854511885978036,2
2013-01-23 22:45:00,2.7654396124305425,1.1854511885978036,2
2013-01-23 23:00:00,2.763540528018359,1.1854511885978036,2
2013-01-23 23:15:00,2.7980110123085633,1.1854511885978036,2
2013-01-23 23:30:00,2.782959867658891,1.1854511885978036,2
2013-01-23 23:45:00,2.7898991917271836,1.1854511885978036,2
2013-01-24 00:00:00,2.3241450040821445,1.0804362386339252,3
2013-01-24 00:15:00,2.314336432975982,1.0804362386339252,3
2013-01-24 00:30:00,2.3115396654610953,1.0804362386339252,3
2013-01-24 00:45:00,2.314674653164023,1.0804362386339252,3
2013-01-24 01:00:00,2.348785590470103,1.0804362386339252,3
2013-01-24 01:15:00,2.348228720759541,1.0804362386339252,3
2013-01-24 01:30:00,2.360808918570072,1.0804362386339252,3
2013-01-24 01:45:00,2.3654683732825497,1.0804362386339252,3
2013-01-24 02:00:00,2.3631923588654375,1.0804362386339252,3
2013-01-24 02:15:00,2.3631923588654375,1.0804362386339252,3
2013-01-24 02:30:00,2.363271699360865,1.0804362386339252,3
2013-01-24 02:45:00,2.360747365772117,1.0804362386339252,3
2013-01-24 03:00:00,2.3630098656163057,1.0804362386339252,3
2013-01-24 03:15:00,2.360580569478617,1.0804362386339252,3
2013-01-24 03:30:00,2.3640114212922048,1.0804362386339252,3
2013-01-24 03:45:00,2.3445488638541936,1.0804362386339252,3
2013-01-24 04:00:00,2.3403465288285816,1.0804362386339252,3
2013-01-24 04:15:00,2.401556136133401,1.0804362386339252,3
2013-01-24 04:30:00,2.4056281664047727,1.0804362386339252,3
2013-01-24 04:45:00,2.4142584265152705,1.0804362386339252,3
2013-01-24 05:00:00,2.4143768605998503,1.0804362386339252,3
2013-01-24 05:15:00,2.4079614043833817,1.0804362386339252,3
2013-01-24 05:30:00,2.40945014474257,1.0804362386339252,3
2013-01-24 05:45:00,2.4063431800140207,1.0804362386339252,3
2013-01-24 06:00:00,2.400790885312586,1.0804362386339252,3
2013-01-24 06:15:00,2.4058288592499655,1.0804362386339252,3
2013-01-24 06:30:00,2.4042325958608894,1.0804362386339252,3
2013-01-24 06:45:00,2.401081787444982,1.0804362386339252,3
2013-01-24 07:00:00,2.3954351118325015,1.0804362386339252,3
2013-01-24 07:15:00,2.39240399493898,1.0804362386339252,3
2013-01-24 07:30:00,2.2765722589015245,1.0804362386339252,3
2013-01-24 07:45:00,2.2670334415266113,1.0804362386339252,3
2013-01-24 08:00:00,2.2687551652833746,1.0804362386339252,3
2013-01-24 08:15:00,2.2687551652833746,1.0804362386339252,3
2013-01-24 08:30:00,2.2645363763914217,1.0804362386339252,3
2013-01-24 08:45:00,2.2272011584048688,1.0804362386339252,3
2013-01-24 09:00:00,2.220361034831946,1.0804362386339252,3
2013-01-24 09:15:00,2.2575186876302906,1.0804362386339252,3
2013-01-24 09:30:00,2.296941580667647,1.0804362386339252,3
2013-01-24 09:45:00,2.3290106536896715,1.0804362386339252,3
2013-01-24 10:00:00,2.2907210928002537,1.0804362386339252,3
2013-01-24 10:15:00,2.266729472169096,1.0804362386339252,3
2013-01-24 10:30:00,2.2445037034943804,1.0804362386339252,3
2013-01-24 10:45:00,2.278967693935127,1.0804362386339252,3
2013-01-24 11:00:00,2.2858211052048647,1.0804362386339252,3
2013-01-24 11:15:00,2.307892707644788,1.0804362386339252,3
2013-01-24 11:30:00,2.285907232369676,1.0804362386339252,3
2013-01-24 11:45:00,2.2908561445450895,1.0804362386339252,3
2013-01-24 12:00:00,2.296408881275282,1.0804362386339252,3
2013-01-24 12:15:00,2.236220304442296,1.0804362386339252,3
2013-01-24 12:30:00,2.2368490673266255,1.0804362386339252,3
2013-01-24 12:45:00,2.2758247131534524,1.0804362386339252,3
2013-01-24 13:00:00,2.27585148900362,1.0804362386339252,3
2013-01-24 13:15:00,2.2829093280286,1.0804362386339252,3
2013-01-24 13:30:00,2.3605289396658526,1.0804362386339252,3
2013-01-24 13:45:00,2.3726014203822765,1.0804362386339252,3
2013-01-24 14:00:00,2.3960377449030292,1.0804362386339252,3
2013-01-24 14:15:00,2.421940724914628,1.0804362386339252,3
2013-01-24 14:30:00,2.4234402200178145,1.0804362386339252,3
2013-01-24 14:45:00,2.431937884691958,1.0804362386339252,3
2013-01-24 15:00:00,2.4333252711053643,1.0804362386339252,3
2013-01-24 15:15:00,2.4636501121303724,1.0804362386339252,3
2013-01-24 15:30:00,2.562061547855554,1.0804362386339252,3
2013-01-24 15:45:00,2.5778206638554195,1.0804362386339252,3
2013-01-24 16:00:00,2.5926163185091613,1.0804362386339252,3
2013-01-24 16:15:00,2.5997517910369825,1.0804362386339252,3
2013-01-24 16:30:00,2.59962196770992,1.0804362386339252,3
2013-01-24 16:45:00,2.5401168772322267,1.0804362386339252,3
2013-01-24 17:00:00,2.5402054542890817,1.0804362386339252,3
2013-01-24 17:15:00,2.5285661697887205,1.0804362386339252,3
2013-01-24 17:30:00,2.499878747059545,1.0804362386339252,3
2013-01-24 17:45:00,2.5049195346357935,1.0804362386339252,3
2013-01-24 18:00:00,2.5190920983560723,1.0804362386339252,3
2013-01-24 18:15:00,2.466852118591627,1.0804362386339252,3
2013-01-24 18:30:00,2.538595822497153,1.0804362386339252,3
2013-01-24 18:45:00,3.113682004476372,1.0804362386339252,3
2013-01-24 19:00:00,3.113650389815786,1.0804362386339252,3
2013-01-24 19:15:00,3.1166237742146548,1.0804362386339252,3
2013-01-24 19:30:00,3.118044759941717,1.0804362386339252,3
2013-01-24 19:45:00,3.119876800452223,1.0804362386339252,3
2013-01-24 20:00:00,3.110199450999887,1.0804362386339252,3
2013-01-24 20:15:00,3.0995029843508775,1.0804362386339252,3
2013-01-24 20:30:00,3.1097095925504035,1.0804362386339252,3
2013-01-24 20:45:00,3.1001668301883365,1.0804362386339252,3
2013-01-24 21:00:00,3.101001350370554,1.0804362386339252,3
2013-01-24 21:15:00,3.116760638066388,1.0804362386339252,3
2013-01-24 21:30:00,3.1250214999260404,1.0804362386339252,3
2013-01-24 21:45:00,3.1237252399979094,1.0804362386339252,3
2013-01-24 22:00:00,3.114764236663828,1.0804362386339252,3
2013-01-24 22:15:00,3.1535263000330276,1.0804362386339252,3
2013-01-24 22:30:00,3.1503660501598856,1.0804362386339252,3
2013-01-24 22:45:00,3.147781957188267,1.0804362386339252,3
2013-01-24 23:00:00,3.1434008255391164,1.0804362386339252,3
2013-01-24 23:15:00,3.1215876369245183,1.0804362386339252,3
2013-01-24 23:30:00,3.120847240734477,1.0804362386339252,3
2013-01-24 23:45:00,3.11787187036286,1.0804362386339252,3
2013-01-25 00:00:00,3.235001931993239,2.084274943022005,4
2013-01-25 00:15:00,3.2372963256396514,2.084274943022005,4
2013-01-25 00:30:00,3.234942522673315,2.084274943022005,4
2013-01-25 00:45:00,3.2356307344936615,2.084274943022005,4
2013-01-25 01:00:00,3.2101299623223962,2.084274943022005,4
2013-01-25 01:15:00,3.211982448582182,2.084274943022005,4
2013-01-25 01:30:00,3.2041286842135395,2.084274943022005,4
2013-01-25 01:45:00,3.2080236322383895,2.084274943022005,4
2013-01-25 02:00:00,3.208783355884281,2.084274943022005,4
2013-01-25 02:15:00,3.193723336483608,2.084274943022005,4
2013-01-25 02:30:00,3.193165553177597,2.084274943022005,4
2013-01-25 02:45:00,3.1936352719119308,2.084274943022005,4
2013-01-25 03:00:00,3.1937174655877105,2.084274943022005,4
2013-01-25 03:15:00,3.1913917418580864,2.084274943022005,4
2013-01-25 03:30:00,3.1936426107189875,2.084274943022005,4
2013-01-25 03:45:00,3.195651342058453,2.084274943022005,4
2013-01-25 04:00:00,3.190718962867145,2.084274943022005,4
2013-01-25 04:15:00,3.185280109346742,2.084274943022005,4
2013-01-25 04:30:00,3.304929556737933,2.084274943022005,4
2013-01-25 04:45:00,3.375516627125393,2.084274943022005,4
2013-01-25 05:00:00,3.498212043315841,2.084274943022005,4
2013-01-25 05:15:00,3.57332959227105,2.084274943022005,4
2013-01-25 05:30:00,3.6377061797236996,2.084274943022005,4
2013-01-25 05:45:00,3.801839193074845,2.084274943022005,4
2013-01-25 06:00:00,3.861993898881767,2.084274943022005,4
2013-01-25 06:15:00,4.015651799521466,2.084274943022005,4
2013-01-25 06:30:00,4.139108826184688,2.084274943022005,4
2013-01-25 06:45:00,4.184162102500331,2.084274943022005,4
2013-01-25 07:00:00,4.266355294627955,2.084274943022005,4
2013-01-25 07:15:00,4.403962704201749,2.084274943022005,4
2013-01-25 07:30:00,4.516230106515831,2.084274943022005,4
2013-01-25 07:45:00,4.610863530836712,2.084274943022005,4
2013-01-25 08:00:00,4.865206508977804,2.084274943022005,4
2013-01-25 08:15:00,4.975907580532419,2.084274943022005,4
2013-01-25 08:30:00,5.110119555842113,2.084274943022005,4
2013-01-25 08:45:00,5.296341897951829,2.084274943022005,4
2013-01-25 09:00:00,5.407332695054003,2.084274943022005,4
2013-01-25 09:15:00,5.539324191632043,2.084274943022005,4
2013-01-25 09:30:00,5.746269441994518,2.084274943022005,4
2013-01-25 09:45:00,5.816389827461704,2.084274943022005,4
2013-01-25 10:00:00,5.952231724319878,2.084274943022005,4
2013-01-25 10:15:00,6.086984321073942,2.084274943022005,4
2013-01-25 10:30:00,6.22521686369238,2.084274943022005,4
2013-01-25 10:45:00,6.336729243071697,2.084274943022005,4
2013-01-25 11:00:00,6.4634416625355255,2.084274943022005,4
2013-01-25 11:15:00,6.587666032063253,2.084274943022005,4
2013-01-25 11:30:00,6.698285928131167,2.084274943022005,4
2013-01-25 11:45:00,6.838165872512892,2.084274943022005,4
2013-01-25 12:00:00,6.907786367571018,2.084274943022005,4
2013-01-25 12:15:00,7.05767932822114,2.084274943022005,4
2013-01-25 12:30:00,7.138751860444515,2.084274943022005,4
2013-01-25 12:45:00,7.182475417639799,2.084274943022005,4
2013-01-25 13:00:00,7.299928295880721,2.084274943022005,4
2013-01-25 13:15:00,7.425638230145609,2.084274943022005,4
2013-01-25 13:30:00,7.460578898450175,2.084274943022005,4
2013-01-25 13:45:00,7.593716975236831,2.084274943022005,4
2013-01-25 14:00:00,7.6863865047237905,2.084274943022005,4
2013-01-25 14:15:00,7.7560323297418,2.084274943022005,4
2013-01-25 14:30:00,7.890966552013766,2.084274943022005,4
2013-01-25 14:45:00,7.972728124676021,2.084274943022005,4
2013-01-25 15:00:00,8.061074292549351,2.084274943022005,4
2013-01-25 15:15:00,8.20685193908115,2.084274943022005,4
2013-01-25 15:30:00,8.25504959100792,2.084274943022005,4
2013-01-25 15:45:00,8.377423343427264,2.084274943022005,4
2013-01-25 16:00:00,8.455784078073425,2.084274943022005,4
2013-01-25 16:15:00,8.590557316030203,2.084274943022005,4
2013-01-25 16:30:00,8.664007444595141,2.084274943022005,4
2013-01-25 16:45:00,8.738658185041915,2.084274943022005,4
2013-01-25 17:00:00,8.823872980443454,2.084274943022005,4
2013-01-25 17:15:00,8.868372877816993,2.084274943022005,4
2013-01-25 17:30:00,8.894145722046611,2.084274943022005,4
2013-01-25 17:45:00,8.95104131512083,2.084274943022005,4
2013-01-25 18:00:00,8.939617756090025,2.084274943022005,4
2013-01-25 18:15:00,8.984050450659772,2.084274943022005,4
2013-01-25 18:30:00,9.046594490469884,2.084274943022005,4
2013-01-25 18:45:00,8.860932336667517,2.084274943022005,4
2013-01-25 19:00:00,8.881201882346785,2.084274943022005,4
2013-01-25 19:15:00,8.940217069512354,2.084274943022005,4
2013-01-25 19:30:00,8.951674948019509,2.084274943022005,4
2013-01-25 19:45:00,8.997007835941906,2.084274943022005,4
2013-01-25 20:00:00,9.028422308188738,2.084274943022005,4
2013-01-25 20:15:00,3.8547628662606255,2.084274943022005,4
2013-01-25 20:30:00,3.7578335713834936,2.084274943022005,4
2013-01-25 20:45:00,3.6221950887258805,2.084274943022005,4
2013-01-25 21:00:00,3.553697514614641,2.084274943022005,4
2013-01-25 21:15:00,3.4193242983707353,2.084274943022005,4
2013-01-25 21:30:00,3.269929611125779,2.084274943022005,4
2013-01-25 21:45:00,3.1802017850529367,2.084274943022005,4
2013-01-25 22:00:00,3.074795108750542,2.084274943022005,4
2013-01-25 22:15:00,3.0410690701118783,2.084274943022005,4
2013-01-25 22:30:00,2.9272686914483717,2.084274943022005,4
2013-01-25 22:45:00,2.8516598793351484,2.084274943022005,4
2013-01-25 23:00:00,2.79953050901632,2.084274943022005,4
2013-01-25 23:15:00,2.7223784508820175,2.084274943022005,4
2013-01-25 23:30:00,2.614632034648647,2.084274943022005,4
2013-01-25 23:45:00,2.488015334053386,2.084274943022005,4
2013-01-26 00:00:00,1.875109849010674,2.52039551105838,5
2013-01-26 00:15:00,1.9250708323444192,2.52039551105838,5
2013-01-26 00:30:00,1.9902876120920083,2.52039551105838,5
2013-01-26 00:45:00,2.0576474468108508,2.52039551105838,5
2013-01-26 01:00:00,2.139515345432635,2.52039551105838,5
2013-01-26 01:15:00,2.1993058238358554,2.52039551105838,5
2013-01-26 01:30:00,2.2582084428019567,2.52039551105838,5
2013-01-26 01:45:00,2.3515286496465886,2.52039551105838,5
2013-01-26 02:00:00,2.399310174733806,2.52039551105838,5
2013-01-26 02:15:00,2.5065489786595516,2.52039551105838,5
2013-01-26 02:30:00,2.5978220575259,2.52039551105838,5
2013-01-26 02:45:00,2.685181963237984,2.52039551105838,5
2013-01-26 03:00:00,2.765032044585229,2.52039551105838,5
2013-01-26 03:15:00,2.818000629019564,2.52039551105838,5
2013-01-26 03:30:00,2.912776248145649,2.52039551105838,5
2013-01-26 03:45:00,2.9783927042870424,2.52039551105838,5
2013-01-26 04:00:00,3.0261063831145942,2.52039551105838,5
2013-01-26 04:15:00,3.095899402678335,2.52039551105838,5
2013-01-26 04:30:00,3.1141482661796167,2.52039551105838,5
2013-01-26 04:45:00,3.2020754910694356,2.52039551105838,5
2013-01-26 05:00:00,3.224115568557968,2.52039551105838,5
2013-01-26 05:15:00,3.289932389209887,2.52039551105838,5
2013-01-26 05:30:00,3.3604829723171843,2.52039551105838,5
2013-01-26 05:45:00,3.3503098821792934,2.52039551105838,5
2013-01-26 06:00:00,3.4386218149237457,2.52039551105838,5
2013-01-26 06:15:00,3.448775464539983,2.52039551105838,5
2013-01-26 06:30:00,3.496383096725048,2.52039551105838,5
2013-01-26 06:45:00,3.6011812812417014,2.52039551105838,5
2013-01-26 07:00:00,3.6826896994648584,2.52039551105838,5
2013-01-26 07:15:00,3.6987383810819483,2.52039551105838,5
2013-01-26 07:30:00,3.7462646457833437,2.52039551105838,5
2013-01-26 07:45:00,3.8038207284449146,2.52039551105838,5
2013-01-26 08:00:00,3.747157922235458,2.52039551105838,5
2013-01-26 08:15:00,3.778743055830473,2.52039551105838,5
2013-01-26 08:30:00,3.7755657842945824,2.52039551105838,5
2013-01-26 08:45:00,3.768330440633844,2.52039551105838,5
2013-01-26 09:00:00,3.7910300626271924,2.52039551105838,5
2013-01-26 09:15:00,3.776032428364193,2.52039551105838,5
2013-01-26 09:30:00,3.683294125767091,2.52039551105838,5
2013-01-26 09:45:00,3.754608597681516,2.52039551105838,5
2013-01-26 10:00:00,3.7358145234696565,2.52039551105838,5
2013-01-26 10:15:00,3.727655227642906,2.52039551105838,5
2013-01-26 10:30:00,3.7276219225708753,2.52039551105838,5
2013-01-26 10:45:00,3.735097882921723,2.52039551105838,5
2013-01-26 11:00:00,3.7217698283092857,2.52039551105838,5
2013-01-26 11:15:00,3.72173341987264,2.52039551105838,5
2013-01-26 11:30:00,3.723400089997012,2.52039551105838,5
2013-01-26 11:45:00,3.640361447768776,2.52039551105838,5
2013-01-26 12:00:00,3.69855979372653,2.52039551105838,5
2013-01-26 12:15:00,3.649186277626875,2.52039551105838,5
2013-01-26 12:30:00,3.6751589188135068,2.52039551105838,5
2013-01-26 12:45:00,3.74377895301208,2.52039551105838,5
2013-01-26 13:00:00,3.720665566153549,2.52039551105838,5
2013-01-26 13:15:00,3.645526381957204,2.52039551105838,5
2013-01-26 13:30:00,3.718306955829629,2.52039551105838,5
2013-01-26 13:45:00,3.661636416316262,2.52039551105838,5
2013-01-26 14:00:00,3.655300199036498,2.52039551105838,5
2013-01-26 14:15:00,3.6858326097789336,2.52039551105838,5
2013-01-26 14:30:00,3.6106579770112166,2.52039551105838,5
2013-01-26 14:45:00,3.617615921755461,2.52039551105838,5
2013-01-26 15:00:00,3.6167075842528087,2.52039551105838,5
2013-01-26 15:15:00,3.5248241396590063,2.52039551105838,5
2013-01-26 15:30:00,3.5220680710288015,2.52039551105838,5
2013-01-26 15:45:00,3.464364956979671,2.52039551105838,5
2013-01-26 16:00:00,3.4649221056710857,2.52039551105838,5
2013-01-26 16:15:00,3.3738195578892407,2.52039551105838,5
2013-01-26 16:30:00,3.342216406036985,2.52039551105838,5
2013-01-26 16:45:00,3.232015154759673,2.52039551105838,5
2013-01-26 17:00:00,3.1261406480995704,2.52039551105838,5
2013-01-26 17:15:00,3.1302684993674608,2.52039551105838,5
2013-01-26 17:30:00,3.1497705297326255,2.52039551105838,5
2013-01-26 17:45:00,3.0649703483120323,2.52039551105838,5
2013-01-26 18:00:00,3.1145468256526976,2.52039551105838,5
2013-01-26 18:15:00,3.0966578517989984,2.52039551105838,5
2013-01-26 18:30:00,3.0162246744457017,2.52039551105838,5
2013-01-26 18:45:00,3.073122873711698,2.52039551105838,5
2013-01-26 19:00:00,3.073457168728048,2.52039551105838,5
2013-01-26 19:15:00,3.059948467453248,2.52039551105838,5
2013-01-26 19:30:00,3.113618178649117,2.52039551105838,5
2013-01-26 19:45:00,3.02530539893889,2.52039551105838,5
2013-01-26 20:00:00,3.029001982095691,2.52039551105838,5
2013-01-26 20:15:00,3.055759093878778,2.52039551105838,5
2013-01-26 20:30:00,2.9951700863522666,2.52039551105838,5
2013-01-26 20:45:00,3.003053908593161,2.52039551105838,5
2013-01-26 21:00:00,3.036519972750868,2.52039551105838,5
2013-01-26 21:15:00,2.965434607343908,2.52039551105838,5
2013-01-26 21:30:00,3.0291102396361516,2.52039551105838,5
2013-01-26 21:45:00,2.9867359166538052,2.52039551105838,5
2013-01-26 22:00:00,3.034486388955405,2.52039551105838,5
2013-01-26 22:15:00,3.067383343732962,2.52039551105838,5
2013-01-26 22:30:00,3.021598161855741,2.52039551105838,5
2013-01-26 22:45:00,3.02877679963438,2.52039551105838,5
2013-01-26 23:00:00,3.011380643770707,2.52039551105838,5
2013-01-26 23:15:00,3.0351589289197336,2.52039551105838,5
2013-01-26 23:30:00,3.0412737093995443,2.52039551105838,5
2013-01-26 23:45:00,2.998935266315234,2.52039551105838,5
2013-01-27 00:00:00,2.8669066004431385,2.4426422640096623,6
2013-01-27 00:15:00,2.86982228934447,2.4426422640096623,6
2013-01-27 00:30:00,4.815570449074544,2.4426422640096623,6
2013-01-27 00:45:00,4.818022805051882,2.4426422640096623,6
2013-01-27 01:00:00,4.769148902057893,2.4426422640096623,6
2013-01-27 01:15:00,4.780834785892522,2.4426422640096623,6
2013-01-27 01:30:00,4.780603387648886,2.4426422640096623,6
2013-01-27 01:45:00,4.739162307307063,2.4426422640096623,6
2013-01-27 02:00:00,4.73911483032433,2.4426422640096623,6
2013-01-27 02:15:00,4.736289093267007,2.4426422640096623,6
2013-01-27 02:30:00,4.706719598085274,2.4426422640096623,6
2013-01-27 02:45:00,4.706668806066558,2.4426422640096623,6
2013-01-27 03:00:00,4.729730766650465,2.4426422640096623,6
2013-01-27 03:15:00,4.698535011043336,2.4426422640096623,6
2013-01-27 03:30:00,4.698023188001524,2.4426422640096623,6
2013-01-27 03:45:00,4.704141459926561,2.4426422640096623,6
2013-01-27 04:00:00,4.689162705110583,2.4426422640096623,6
2013-01-27 04:15:00,4.718015671338958,2.4426422640096623,6
2013-01-27 04:30:00,4.708433258526663,2.4426422640096623,6
2013-01-27 04:45:00,4.727271279501527,2.4426422640096623,6
2013-01-27 05:00:00,4.723095846476123,2.4426422640096623,6
2013-01-27 05:15:00,4.706616021623179,2.4426422640096623,6
2013-01-27 05:30:00,4.697886492881667,2.4426422640096623,6
2013-01-27 05:45:00,4.6976919199751705,2.4426422640096623,6
2013-01-27 06:00:00,4.6884898954780745,2.4426422640096623,6
2013-01-27 06:15:00,4.706810225619895,2.4426422640096623,6
2013-01-27 06:30:00,4.695132785662191,2.4426422640096623,6
2013-01-27 06:45:00,4.711980077419684,2.4426422640096623,6
2013-01-27 07:00:00,4.711980077419684,2.4426422640096623,6
2013-01-27 07:15:00,4.673147025827456,2.4426422640096623,6
2013-01-27 07:30:00,4.634104889296315,2.4426422640096623,6
2013-01-27 07:45:00,4.617810966789352,2.4426422640096623,6
2013-01-27 08:00:00,4.488329658681502,2.4426422640096623,6
2013-01-27 08:15:00,4.418321230965445,2.4426422640096623,6
2013-01-27 08:30:00,4.445714228332722,2.4426422640096623,6
2013-01-27 08:45:00,4.357610798935583,2.4426422640096623,6
2013-01-27 09:00:00,4.306140963786486,2.4426422640096623,6
2013-01-27 09:15:00,4.2829837730255305,2.4426422640096623,6
2013-01-27 09:30:00,4.236122563736797,2.4426422640096623,6
2013-01-27 09:45:00,4.174391797016663,2.4426422640096623,6
2013-01-27 10:00:00,4.1612284093762515,2.4426422640096623,6
2013-01-27 10:15:00,4.1197796512677725,2.4426422640096623,6
2013-01-27 10:30:00,4.010906225530586,2.4426422640096623,6
2013-01-27 10:45:00,3.9701255490223493,2.4426422640096623,6
2013-01-27 11:00:00,3.961659216792884,2.4426422640096623,6
2013-01-27 11:15:00,3.8544394047643307,2.4426422640096623,6
2013-01-27 11:30:00,3.8211978651988185,2.4426422640096623,6
2013-01-27 11:45:00,3.792323661028949,2.4426422640096623,6
2013-01-27 12:00:00,3.705965208282453,2.4426422640096623,6
2013-01-27 12:15:00,3.675028061117358,2.4426422640096623,6
2013-01-27 12:30:00,3.7406520988993357,2.4426422640096623,6
2013-01-27 12:45:00,3.6342111420499514,2.4426422640096623,6
2013-01-27 13:00:00,3.5889100016578857,2.4426422640096623,6
2013-01-27 13:15:00,3.563144678510825,2.4426422640096623,6
2013-01-27 13:30:00,3.454600193944302,2.4426422640096623,6
2013-01-27 13:45:00,3.390001382743082,2.4426422640096623,6
2013-01-27 14:00:00,3.371197858328699,2.4426422640096623,6
2013-01-27 14:15:00,3.297710853759015,2.4426422640096623,6
2013-01-27 14:30:00,3.2527310640444913,2.4426422640096623,6
2013-01-27 14:45:00,3.237604728035837,2.4426422640096623,6
2013-01-27 15:00:00,3.170186804432825,2.4426422640096623,6
2013-01-27 15:15:00,3.1727068490486174,2.4426422640096623,6
2013-01-27 15:30:00,3.13853419210306,2.4426422640096623,6
2013-01-27 15:45:00,3.0333366529285875,2.4426422640096623,6
2013-01-27 16:00:00,3.0008545657862205,2.4426422640096623,6
2013-01-27 16:15:00,2.8812106830289257,2.4426422640096623,6
2013-01-27 16:30:00,2.7796852339788414,2.4426422640096623,6
2013-01-27 16:45:00,2.768221450679119,2.4426422640096623,6
2013-01-27 17:00:00,2.7227651386045046,2.4426422640096623,6
2013-01-27 17:15:00,2.687296503923601,2.4426422640096623,6
2013-01-27 17:30:00,2.6795825234539814,2.4426422640096623,6
2013-01-27 17:45:00,2.683568053916279,2.4426422640096623,6
2013-01-27 18:00:00,2.7152209854816616,2.4426422640096623,6
2013-01-27 18:15:00,2.72459457993295,2.4426422640096623,6
2013-01-27 18:30:00,2.9977116272250086,2.4426422640096623,6
2013-01-27 18:45:00,3.0158953894324663,2.4426422640096623,6
2013-01-27 19:00:00,3.0157694913570574,2.4426422640096623,6
2013-01-27 19:15:00,3.013264425834548,2.4426422640096623,6
2013-01-27 19:30:00,3.0222347898533637,2.4426422640096623,6
